dataset_name,subset,model_name,folder_name,status,eval_accuracy,eval_f1,eval_precision,eval_recall,eval_loss,epoch,runtime
raquiba/Sarcasm_News_Headline,,zhayunduo/roberta-base-stocktwits-finetuned,raquiba_Sarcasm_News_Headline_zhayunduo-roberta-base-stocktwits-finetuned,Completed,0.8894,0.8895670998,0.8900750573,0.8894,0.2695691288,11.0,33.8466
CreativeLang/ColBERT_Humor_Detection,,GroNLP/hateBERT,CreativeLang_ColBERT_Humor_Detection_GroNLP-hateBERT,Completed,0.9708,0.9708,0.9708,0.9708,0.1003573239,11.0,35.5643
CreativeLang/ColBERT_Humor_Detection,,ProsusAI/finbert,CreativeLang_ColBERT_Humor_Detection_ProsusAI-finbert,Completed,0.9654,0.9653992623,0.9655283666,0.9654,0.1050999984,11.0,36.4636
CreativeLang/ColBERT_Humor_Detection,,albert-base-v2,CreativeLang_ColBERT_Humor_Detection_albert-base-v2,Completed,0.9686,0.968594939,0.9690738021,0.9686,0.136093989,12.0,42.0373
CreativeLang/ColBERT_Humor_Detection,,bert-base-multilingual-uncased,CreativeLang_ColBERT_Humor_Detection_bert-base-multilingual-uncased,Completed,0.9658,0.9657983952,0.9658376716,0.9658,0.1195095181,12.0,35.5827
CreativeLang/ColBERT_Humor_Detection,,bert-base-uncased,CreativeLang_ColBERT_Humor_Detection_bert-base-uncased,Completed,0.964,0.9639923957,0.9645825213,0.964,0.1253475547,11.0,36.0957
CreativeLang/ColBERT_Humor_Detection,,bert-large-uncased,CreativeLang_ColBERT_Humor_Detection_bert-large-uncased,Completed,0.9728,0.972799234,0.9729491568,0.9728,0.1168041602,12.0,116.6236
CreativeLang/ColBERT_Humor_Detection,,bert-large-uncased-whole-word-masking-finetuned-squad,CreativeLang_ColBERT_Humor_Detection_bert-large-uncased-whole-word-masking-finetuned-squad,Completed,0.97,0.9700002304,0.9700116352,0.97,0.1061350554,11.0,112.2706
CreativeLang/ColBERT_Humor_Detection,,cardiffnlp/twitter-roberta-base-sentiment-latest,CreativeLang_ColBERT_Humor_Detection_cardiffnlp-twitter-roberta-base-sentiment-latest,Completed,0.9724,0.9723944916,0.9726508869,0.9724,0.1094290614,11.0,34.6686
CreativeLang/ColBERT_Humor_Detection,,deepset/roberta-base-squad2,CreativeLang_ColBERT_Humor_Detection_deepset-roberta-base-squad2,Completed,0.9776,0.9775975624,0.9777203147,0.9776,0.1190483645,12.0,34.0189
CreativeLang/ColBERT_Humor_Detection,,distilbert-base-uncased,CreativeLang_ColBERT_Humor_Detection_distilbert-base-uncased,Completed,0.961,0.960994875,0.9613996669,0.961,0.1206262112,11.0,18.208
CreativeLang/ColBERT_Humor_Detection,,distilbert-base-uncased-distilled-squad,CreativeLang_ColBERT_Humor_Detection_distilbert-base-uncased-distilled-squad,Completed,0.9694,0.9694002387,0.9694135837,0.9694,0.1173411757,12.0,18.4957
CreativeLang/ColBERT_Humor_Detection,,distilbert-base-uncased-finetuned-sst-2-english,CreativeLang_ColBERT_Humor_Detection_distilbert-base-uncased-finetuned-sst-2-english,Completed,0.963,0.9629988678,0.9631537652,0.963,0.1220120341,11.0,18.2971
CreativeLang/ColBERT_Humor_Detection,,distilroberta-base,CreativeLang_ColBERT_Humor_Detection_distilroberta-base,Completed,0.9752,0.9752000516,0.9752004152,0.9752,0.1045211777,13.0,17.7437
CreativeLang/ColBERT_Humor_Detection,,emilyalsentzer/Bio_ClinicalBERT,CreativeLang_ColBERT_Humor_Detection_emilyalsentzer-Bio_ClinicalBERT,Completed,0.9606,0.9605822591,0.9616916619,0.9606,0.1481606513,12.0,36.1741
CreativeLang/ColBERT_Humor_Detection,,j-hartmann/emotion-english-distilroberta-base,CreativeLang_ColBERT_Humor_Detection_j-hartmann-emotion-english-distilroberta-base,Completed,0.968,0.9679992473,0.9680136747,0.968,0.1084027216,11.0,17.64
CreativeLang/ColBERT_Humor_Detection,,microsoft/deberta-base,CreativeLang_ColBERT_Humor_Detection_microsoft-deberta-base,Completed,0.9746,0.9745989544,0.9746322993,0.9746,0.0987630635,11.0,65.6787
CreativeLang/ColBERT_Humor_Detection,,nlptown/bert-base-multilingual-uncased-sentiment,CreativeLang_ColBERT_Humor_Detection_nlptown-bert-base-multilingual-uncased-sentiment,Completed,0.9638,0.9637955789,0.9641800373,0.9638,0.1344141662,12.0,36.1946
CreativeLang/ColBERT_Humor_Detection,,roberta-base,CreativeLang_ColBERT_Humor_Detection_roberta-base,Completed,0.9748,0.9747976772,0.974896461,0.9748,0.0991903245,11.0,34.0027
CreativeLang/ColBERT_Humor_Detection,,xlm-roberta-base,CreativeLang_ColBERT_Humor_Detection_xlm-roberta-base,Completed,0.9702,0.9701990881,0.9703553725,0.9702,0.1050429195,12.0,33.6974
CreativeLang/ColBERT_Humor_Detection,,zhayunduo/roberta-base-stocktwits-finetuned,CreativeLang_ColBERT_Humor_Detection_zhayunduo-roberta-base-stocktwits-finetuned,Completed,0.9636,0.9635995807,0.9636040953,0.9636,0.1341421604,11.0,34.4141
SetFit/subj,,GroNLP/hateBERT,SetFit_subj_GroNLP-hateBERT,Completed,0.9585,0.9584873737,0.9585828108,0.9585,0.1361260712,11.0,14.2721
SetFit/subj,,ProsusAI/finbert,SetFit_subj_ProsusAI-finbert,Completed,0.9675,0.967497112,0.9675063341,0.9675,0.127480939,11.0,14.2436
SetFit/subj,,albert-base-v2,SetFit_subj_albert-base-v2,Completed,0.9525,0.9524328624,0.9535164798,0.9525,0.1721446961,11.0,17.0241
SetFit/subj,,bert-base-multilingual-uncased,SetFit_subj_bert-base-multilingual-uncased,Completed,0.9535,0.953490139,0.9535380677,0.9535,0.1744646579,12.0,14.312
SetFit/subj,,bert-base-uncased,SetFit_subj_bert-base-uncased,Completed,0.969,0.9689849669,0.9692051105,0.969,0.1327923983,11.0,14.2145
SetFit/subj,,bert-large-uncased,SetFit_subj_bert-large-uncased,Completed,0.9695,0.9695058369,0.9696207741,0.9695,0.1598853618,18.0,45.9686
SetFit/subj,,bert-large-uncased-whole-word-masking-finetuned-squad,SetFit_subj_bert-large-uncased-whole-word-masking-finetuned-squad,Completed,0.966,0.9659796249,0.9662868425,0.966,0.1350513399,11.0,46.2633
SetFit/subj,,cardiffnlp/twitter-roberta-base-sentiment-latest,SetFit_subj_cardiffnlp-twitter-roberta-base-sentiment-latest,Completed,0.965,0.964976919,0.9653334608,0.965,0.1628728062,12.0,13.5053
SetFit/subj,,deepset/roberta-base-squad2,SetFit_subj_deepset-roberta-base-squad2,Completed,0.9635,0.9635076057,0.9636544675,0.9635,0.186869204,13.0,13.7141
SetFit/subj,,distilbert-base-uncased,SetFit_subj_distilbert-base-uncased,Completed,0.955,0.9549968461,0.9550013418,0.955,0.1339394152,11.0,7.3104
SetFit/subj,,distilbert-base-uncased-distilled-squad,SetFit_subj_distilbert-base-uncased-distilled-squad,Completed,0.9525,0.9524939238,0.9525112179,0.9525,0.1365876049,11.0,7.283
SetFit/subj,,distilbert-base-uncased-finetuned-sst-2-english,SetFit_subj_distilbert-base-uncased-finetuned-sst-2-english,Completed,0.951,0.9509927381,0.9510159548,0.951,0.1349690855,11.0,7.4267
SetFit/subj,,distilroberta-base,SetFit_subj_distilroberta-base,Completed,0.9585,0.958510929,0.9588712364,0.9585,0.1956662983,13.0,7.0484
SetFit/subj,,emilyalsentzer/Bio_ClinicalBERT,SetFit_subj_emilyalsentzer-Bio_ClinicalBERT,Completed,0.911,0.9105127842,0.9165016409,0.911,0.2332172394,11.0,14.2512
SetFit/subj,,j-hartmann/emotion-english-distilroberta-base,SetFit_subj_j-hartmann-emotion-english-distilroberta-base,Completed,0.9575,0.9574679753,0.9578978094,0.9575,0.1454290003,11.0,7.2184
SetFit/subj,,microsoft/deberta-base,SetFit_subj_microsoft-deberta-base,Completed,0.9625,0.9625098756,0.9628705883,0.9625,0.1757875234,11.0,26.2269
SetFit/subj,,nlptown/bert-base-multilingual-uncased-sentiment,SetFit_subj_nlptown-bert-base-multilingual-uncased-sentiment,Completed,0.9475,0.9474498476,0.948051226,0.9475,0.1875441223,11.0,14.2023
SetFit/subj,,roberta-base,SetFit_subj_roberta-base,Completed,0.965,0.9649885007,0.965100802,0.965,0.14827694,12.0,13.6671
SetFit/subj,,xlm-roberta-base,SetFit_subj_xlm-roberta-base,Completed,0.944,0.943888439,0.9456066601,0.944,0.2000107169,12.0,13.6266
SetFit/subj,,zhayunduo/roberta-base-stocktwits-finetuned,SetFit_subj_zhayunduo-roberta-base-stocktwits-finetuned,Completed,0.946,0.9459168746,0.9471214223,0.946,0.2022826225,11.0,13.4858
river-martin/web-of-science-with-label-texts,,GroNLP/hateBERT,river-martin_web-of-science-with-label-texts_GroNLP-hateBERT,Completed,0.8356,0.8358242356,0.8383524328,0.8356,0.5532991886,13.0,35.7681
river-martin/web-of-science-with-label-texts,,ProsusAI/finbert,river-martin_web-of-science-with-label-texts_ProsusAI-finbert,Completed,0.8442,0.8429685852,0.8461589008,0.8442,0.5282678604,13.0,36.2003
river-martin/web-of-science-with-label-texts,,albert-base-v2,river-martin_web-of-science-with-label-texts_albert-base-v2,Completed,0.8312,0.8302945307,0.8315524447,0.8312,0.5732726455,14.0,42.1166
river-martin/web-of-science-with-label-texts,,bert-base-multilingual-uncased,river-martin_web-of-science-with-label-texts_bert-base-multilingual-uncased,Completed,0.8482,0.8475371796,0.8499370045,0.8482,0.5413823128,13.0,35.7125
river-martin/web-of-science-with-label-texts,,bert-base-uncased,river-martin_web-of-science-with-label-texts_bert-base-uncased,Completed,0.839,0.839462967,0.8463929956,0.839,0.518656373,12.0,36.1931
river-martin/web-of-science-with-label-texts,,bert-large-uncased,river-martin_web-of-science-with-label-texts_bert-large-uncased,Completed,0.8592,0.8587263722,0.859757365,0.8592,0.4989253879,13.0,116.0833
river-martin/web-of-science-with-label-texts,,bert-large-uncased-whole-word-masking-finetuned-squad,river-martin_web-of-science-with-label-texts_bert-large-uncased-whole-word-masking-finetuned-squad,Completed,0.8468,0.8447624756,0.8489711201,0.8468,0.6305099726,13.0,112.9908
river-martin/web-of-science-with-label-texts,,cardiffnlp/twitter-roberta-base-sentiment-latest,river-martin_web-of-science-with-label-texts_cardiffnlp-twitter-roberta-base-sentiment-latest,Completed,0.831,0.831318074,0.8345249265,0.831,0.5452616215,12.0,34.9249
river-martin/web-of-science-with-label-texts,,deepset/roberta-base-squad2,river-martin_web-of-science-with-label-texts_deepset-roberta-base-squad2,Completed,0.839,0.8390659998,0.8446607792,0.839,0.5539845228,13.0,34.7504
river-martin/web-of-science-with-label-texts,,distilbert-base-uncased,river-martin_web-of-science-with-label-texts_distilbert-base-uncased,Completed,0.8534,0.8527497104,0.8532628387,0.8534,0.4911145568,13.0,18.3287
river-martin/web-of-science-with-label-texts,,distilbert-base-uncased-distilled-squad,river-martin_web-of-science-with-label-texts_distilbert-base-uncased-distilled-squad,Completed,0.8422,0.8422742555,0.8431973704,0.8422,0.509909749,13.0,18.5276
river-martin/web-of-science-with-label-texts,,distilbert-base-uncased-finetuned-sst-2-english,river-martin_web-of-science-with-label-texts_distilbert-base-uncased-finetuned-sst-2-english,Completed,0.8538,0.8531130459,0.8533577204,0.8538,0.4705963731,13.0,18.2453
river-martin/web-of-science-with-label-texts,,distilroberta-base,river-martin_web-of-science-with-label-texts_distilroberta-base,Completed,0.8296,0.8298236134,0.8348132178,0.8296,0.5531415343,13.0,18.1398
river-martin/web-of-science-with-label-texts,,emilyalsentzer/Bio_ClinicalBERT,river-martin_web-of-science-with-label-texts_emilyalsentzer-Bio_ClinicalBERT,Completed,0.847,0.8476139639,0.8535719448,0.847,0.5126835108,13.0,36.1957
river-martin/web-of-science-with-label-texts,,j-hartmann/emotion-english-distilroberta-base,river-martin_web-of-science-with-label-texts_j-hartmann-emotion-english-distilroberta-base,Completed,0.8438,0.8430220348,0.8435821525,0.8438,0.5691710114,14.0,18.0226
river-martin/web-of-science-with-label-texts,,microsoft/deberta-base,river-martin_web-of-science-with-label-texts_microsoft-deberta-base,Completed,0.7898,0.7870248809,0.7962882949,0.7898,0.6304484606,11.0,66.4558
river-martin/web-of-science-with-label-texts,,nlptown/bert-base-multilingual-uncased-sentiment,river-martin_web-of-science-with-label-texts_nlptown-bert-base-multilingual-uncased-sentiment,Completed,0.8392,0.8379840291,0.8417143636,0.8392,0.5743602514,13.0,36.0624
river-martin/web-of-science-with-label-texts,,roberta-base,river-martin_web-of-science-with-label-texts_roberta-base,Completed,0.8482,0.8465641533,0.8498196353,0.8482,0.5026411414,13.0,34.7016
river-martin/web-of-science-with-label-texts,,xlm-roberta-base,river-martin_web-of-science-with-label-texts_xlm-roberta-base,Completed,0.8572,0.8569432656,0.8582818172,0.8572,0.5566697121,14.0,34.6145
river-martin/web-of-science-with-label-texts,,zhayunduo/roberta-base-stocktwits-finetuned,river-martin_web-of-science-with-label-texts_zhayunduo-roberta-base-stocktwits-finetuned,Completed,0.7932,0.7939670118,0.8008668447,0.7932,0.6731843948,13.0,34.8905
Abhi0072/HateXplain,,GroNLP/hateBERT,Abhi0072_HateXplain_GroNLP-hateBERT,Completed,0.6243176179,0.6129504621,0.6108662496,0.6243176179,0.8574338555,12.0,14.4283
Abhi0072/HateXplain,,ProsusAI/finbert,Abhi0072_HateXplain_ProsusAI-finbert,Completed,0.6143920596,0.5895408426,0.5984596448,0.6143920596,0.8584139347,11.0,14.352
Abhi0072/HateXplain,,albert-base-v2,Abhi0072_HateXplain_albert-base-v2,Completed,0.6079404467,0.5602810252,0.6056234925,0.6079404467,0.8816578984,13.0,17.1656
Abhi0072/HateXplain,,bert-base-multilingual-uncased,Abhi0072_HateXplain_bert-base-multilingual-uncased,Completed,0.6039702233,0.5800797024,0.5871566077,0.6039702233,0.8748713136,12.0,14.4833
Abhi0072/HateXplain,,bert-base-uncased,Abhi0072_HateXplain_bert-base-uncased,Completed,0.6138957816,0.5987376717,0.6001495015,0.6138957816,0.8564363718,12.0,14.3381
Abhi0072/HateXplain,,bert-large-uncased,Abhi0072_HateXplain_bert-large-uncased,Completed,0.6153846154,0.6034745504,0.6017776072,0.6153846154,0.8705476522,11.0,46.7444
Abhi0072/HateXplain,,bert-large-uncased-whole-word-masking-finetuned-squad,Abhi0072_HateXplain_bert-large-uncased-whole-word-masking-finetuned-squad,Completed,0.6079404467,0.5880587244,0.5910291195,0.6079404467,0.8814667463,11.0,46.9999
Abhi0072/HateXplain,,cardiffnlp/twitter-roberta-base-sentiment-latest,Abhi0072_HateXplain_cardiffnlp-twitter-roberta-base-sentiment-latest,Completed,0.6263027295,0.6042140118,0.6102924237,0.6263027295,0.8378508687,11.0,13.5858
Abhi0072/HateXplain,,deepset/roberta-base-squad2,Abhi0072_HateXplain_deepset-roberta-base-squad2,Completed,0.6034739454,0.5830120569,0.5853727828,0.6034739454,0.8787314296,11.0,13.9828
Abhi0072/HateXplain,,distilbert-base-uncased,Abhi0072_HateXplain_distilbert-base-uncased,Completed,0.6198511166,0.6040058894,0.6055086774,0.6198511166,0.8546618819,12.0,7.3779
Abhi0072/HateXplain,,distilbert-base-uncased-distilled-squad,Abhi0072_HateXplain_distilbert-base-uncased-distilled-squad,Completed,0.6243176179,0.5975613382,0.6113496639,0.6243176179,0.864620924,12.0,7.3064
Abhi0072/HateXplain,,distilbert-base-uncased-finetuned-sst-2-english,Abhi0072_HateXplain_distilbert-base-uncased-finetuned-sst-2-english,Completed,0.6099255583,0.6000645028,0.5991934679,0.6099255583,0.8593950868,12.0,7.4823
Abhi0072/HateXplain,,distilroberta-base,Abhi0072_HateXplain_distilroberta-base,Completed,0.6099255583,0.5870227995,0.595416271,0.6099255583,0.8684313893,11.0,7.0986
Abhi0072/HateXplain,,emilyalsentzer/Bio_ClinicalBERT,Abhi0072_HateXplain_emilyalsentzer-Bio_ClinicalBERT,Completed,0.605955335,0.5803728334,0.5905596562,0.605955335,0.8849636316,12.0,14.3668
Abhi0072/HateXplain,,j-hartmann/emotion-english-distilroberta-base,Abhi0072_HateXplain_j-hartmann-emotion-english-distilroberta-base,Completed,0.605955335,0.5868539938,0.5913807414,0.605955335,0.8727984428,11.0,7.2515
Abhi0072/HateXplain,,microsoft/deberta-base,Abhi0072_HateXplain_microsoft-deberta-base,Completed,0.5751861042,0.5275219061,0.5362314154,0.5751861042,0.9041808844,11.0,26.4863
Abhi0072/HateXplain,,nlptown/bert-base-multilingual-uncased-sentiment,Abhi0072_HateXplain_nlptown-bert-base-multilingual-uncased-sentiment,Completed,0.5995037221,0.5657145237,0.5792487706,0.5995037221,0.8942211866,11.0,14.3157
Abhi0072/HateXplain,,roberta-base,Abhi0072_HateXplain_roberta-base,Completed,0.6094292804,0.5824092898,0.5901718783,0.6094292804,0.8717950583,11.0,13.8033
Abhi0072/HateXplain,,xlm-roberta-base,Abhi0072_HateXplain_xlm-roberta-base,Completed,0.6009925558,0.585031859,0.5937411727,0.6009925558,0.9274650216,14.0,13.7226
Abhi0072/HateXplain,,zhayunduo/roberta-base-stocktwits-finetuned,Abhi0072_HateXplain_zhayunduo-roberta-base-stocktwits-finetuned,Completed,0.5900744417,0.5454438646,0.5504313085,0.5900744417,0.8836070299,11.0,13.587
toxigen/toxigen-data,annotated,GroNLP/hateBERT,toxigen_toxigen-data@annotated_GroNLP-hateBERT,Completed,0.5361702128,0.4073559629,0.417541775,0.5361702128,1.1101250648,11.0,6.7556
toxigen/toxigen-data,annotated,ProsusAI/finbert,toxigen_toxigen-data@annotated_ProsusAI-finbert,Completed,0.5329787234,0.3938726331,0.3235408867,0.5329787234,1.1224832535,11.0,6.6897
toxigen/toxigen-data,annotated,albert-base-v2,toxigen_toxigen-data@annotated_albert-base-v2,Completed,0.5340425532,0.3954516634,0.3231600161,0.5340425532,1.1268451214,11.0,7.9852
toxigen/toxigen-data,annotated,bert-base-multilingual-uncased,toxigen_toxigen-data@annotated_bert-base-multilingual-uncased,Completed,0.5265957447,0.3982410508,0.4223186749,0.5265957447,1.1292215586,11.0,6.7438
toxigen/toxigen-data,annotated,bert-base-uncased,toxigen_toxigen-data@annotated_bert-base-uncased,Completed,0.5329787234,0.3958018502,0.5021327074,0.5329787234,1.1174422503,11.0,6.7197
toxigen/toxigen-data,annotated,bert-large-uncased,toxigen_toxigen-data@annotated_bert-large-uncased,Completed,0.5361702128,0.4219173888,0.4221667065,0.5361702128,1.1322393417,11.0,21.2342
toxigen/toxigen-data,annotated,bert-large-uncased-whole-word-masking-finetuned-squad,toxigen_toxigen-data@annotated_bert-large-uncased-whole-word-masking-finetuned-squad,Completed,0.5446808511,0.4520054857,0.4114783575,0.5446808511,1.1365348101,11.0,21.7517
toxigen/toxigen-data,annotated,cardiffnlp/twitter-roberta-base-sentiment-latest,toxigen_toxigen-data@annotated_cardiffnlp-twitter-roberta-base-sentiment-latest,Completed,0.5457446809,0.4347638182,0.4254775779,0.5457446809,1.1031935215,11.0,6.3546
toxigen/toxigen-data,annotated,deepset/roberta-base-squad2,toxigen_toxigen-data@annotated_deepset-roberta-base-squad2,Completed,0.535106383,0.4714888747,0.5055881311,0.535106383,1.0752316713,12.0,6.4037
toxigen/toxigen-data,annotated,distilbert-base-uncased,toxigen_toxigen-data@annotated_distilbert-base-uncased,Completed,0.5329787234,0.4628893034,0.4854861555,0.5329787234,1.0980373621,12.0,3.4424
toxigen/toxigen-data,annotated,distilbert-base-uncased-distilled-squad,toxigen_toxigen-data@annotated_distilbert-base-uncased-distilled-squad,Completed,0.5425531915,0.4628222538,0.4743300721,0.5425531915,1.1310796738,12.0,3.4351
toxigen/toxigen-data,annotated,distilbert-base-uncased-finetuned-sst-2-english,toxigen_toxigen-data@annotated_distilbert-base-uncased-finetuned-sst-2-english,Completed,0.5308510638,0.4060505821,0.6044660363,0.5308510638,1.1196502447,11.0,3.4854
toxigen/toxigen-data,annotated,distilroberta-base,toxigen_toxigen-data@annotated_distilroberta-base,Completed,0.5361702128,0.4021897576,0.4955942569,0.5361702128,1.1264601946,11.0,3.3155
toxigen/toxigen-data,annotated,emilyalsentzer/Bio_ClinicalBERT,toxigen_toxigen-data@annotated_emilyalsentzer-Bio_ClinicalBERT,Completed,0.5329787234,0.430018515,0.401243925,0.5329787234,1.150608182,12.0,6.7114
toxigen/toxigen-data,annotated,j-hartmann/emotion-english-distilroberta-base,toxigen_toxigen-data@annotated_j-hartmann-emotion-english-distilroberta-base,Completed,0.5436170213,0.4351176702,0.4163869454,0.5436170213,1.1267433167,11.0,3.386
toxigen/toxigen-data,annotated,microsoft/deberta-base,toxigen_toxigen-data@annotated_microsoft-deberta-base,Completed,0.5425531915,0.4417789157,0.6323726198,0.5425531915,1.0891416073,11.0,12.2765
toxigen/toxigen-data,annotated,nlptown/bert-base-multilingual-uncased-sentiment,toxigen_toxigen-data@annotated_nlptown-bert-base-multilingual-uncased-sentiment,Completed,0.5319148936,0.4023628617,0.6311845605,0.5319148936,1.1241471767,11.0,6.6886
